"playerid","teamabbrev","year","plateappearances","totalbases","babip","walksperplateappearance","strikeoutsperplateappearance","homerunsperplateappearance","walksperstrikeout","iso","gamesplayed","runs","doubles","triples","homeruns","strikeouts","baseonballs","hits","avg","atbats","slg","rbi","numberofpitches","pitchesperplateappearance","caughtstealing","stolenbases","stolenbasepercentage","hitbypitch","obp","ops","sacbunts","groundintodoubleplay","sacflies","intentionalwalks","walkoffs","flyouts","totalswings","swingandmisses","ballsinplay","popouts","lineouts","groundouts","groundhits","catchersinterference"
118730,"CHC",2002,595,264,".283","0.106","0.166","0.05","0.636","0.231",146,67,27,2,30,"99.0",63,143,"0.273",523,"0.505","103","2235","3.756","2","1","0.333","4","0.353","0.858","0","13","5","6","1","98","1004","210","429","30","32","124","35","0"
110840,"CHC",2002,529,228,".321","0.144","0.272","0.051","0.528","0.254",146,86,24,4,27,"144.0",76,115,"0.258",445,"0.512","56","2243","4.24","5","7","0.583","6","0.374","0.886","2","6","0","3","0","66","866","242","303","22","19","80","29","0"
114924,"CHC",2002,568,218,".302","0.081","0.239","0.032","0.338","0.177",142,58,27,5,18,"136.0",46,127,"0.248",513,"0.425","61","2083","3.667","3","5","0.625","3","0.312","0.737","4","11","2","7","4","79","985","270","383","16","31","130","32","0"
110189,"CHC",2002,534,203,".287","0.088","0.114","0.028","0.77","0.145",132,50,23,1,15,"61.0",47,133,"0.275",484,"0.419","61","1783","3.339","0","8","1","0","0.337","0.756","0","15","3","4","1","104","879","157","426","22","34","133","34","0"
279913,"CHC",2002,628,232,".308","0.03","0.226","0.022","0.134","0.139",153,71,30,5,14,"142.0",19,150,"0.253",592,"0.392","54","2115","3.368","3","18","0.857","8","0.284","0.676","4","8","5","1","0","86","1141","302","459","26","36","160","70","0"
150252,"CHC",2002,265,89,".277","0.083","0.309","0.03","0.268","0.169",100,25,14,1,8,"82.0",22,49,"0.207",237,"0.376","18","1077","4.064","5","7","0.583","1","0.276","0.652","4","1","1","0","0","47","515","157","160","17","4","42","9","0"
122918,"CHC",2002,225,73,".256","0.093","0.129","0.022","0.724","0.133",98,25,9,1,5,"29.0",21,47,"0.241",195,"0.374","26","854","3.796","1","1","0.5","1","0.314","0.688","5","5","3","1","0","45","365","63","174","12","13","56","10","0"
407930,"CHC",2002,215,71,".306","0.079","0.195","0.019","0.405","0.121",59,26,7,2,4,"42.0",17,48,"0.253",190,"0.374","20","824","3.833","1","6","0.857","4","0.327","0.701","4","0","0","4","1","30","343","54","152","4","5","65","16","0"
150032,"CHC",2002,231,64,".263","0.1","0.216","0.013","0.46","0.103",111,14,12,0,3,"50.0",23,43,"0.211",204,"0.314","23","827","3.58","2","2","0.5","3","0.299","0.613","0","4","1","0","0","33","445","102","155","7","8","64","15","0"
113291,"CHC",2002,174,45,".236","0.121","0.218","0.017","0.553","0.116",67,20,6,1,3,"38.0",21,28,"0.192",146,"0.308","10","684","3.931","1","10","0.909","0","0.292","0.6","6","0","1","2","0","18","260","57","115","3","9","57","11","0"
113724,"CHC",2002,111,46,".329","0.072","0.153","0.027","0.471","0.163",50,14,7,0,3,"17.0",8,30,"0.306",98,"0.469","21","410","3.694","0","0",NULL,"1","0.351","0.82","0","4","4","0","1","18","203","51","85","2","3","31","9","0"
400292,"CHC",2002,57,16,".212","0.123","0.263","0.035","0.467","0.14",24,6,1,0,2,"15.0",7,9,"0.18",50,"0.32","4","241","4.228","0","0",NULL,"0","0.281","0.601","0","2","0","0","0","13","114","30","35","0","2","11","2","0"
114833,"CHC",2002,256,68,".261","0.063","0.137","0.004","0.457","0.064",90,19,10,1,1,"35.0",16,53,"0.226",234,"0.291","13","866","3.383","0","1","1","0","0.275","0.566","5","10","1","3","1","38","414","72","205","7","12","94","23","0"
134268,"CHC",2002,81,15,".256","0.037","0.346","0.012","0.107","0.042",33,5,0,0,1,"28.0",3,12,"0.167",72,"0.208","5","278","3.432","0","0",NULL,"0","0.2","0.408","6","0","0","0","0","5","156","54","50","3","4","26","5","0"
110134,"CHC",2002,3,2,".667","0","0","0",NULL,"0",66,0,0,0,0,"0.0",0,2,"0.667",3,"0.667","2","8","2.667","0","0",NULL,"0","0.667","1.334","0","0","0","0","0","0","4","1","3","0","0","1","1","0"
407779,"CHC",2002,1,0,NULL,"0","1","0",NULL,"0",11,0,0,0,0,"1.0",0,0,"0",1,"0","0","3","3","0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
110853,"CHC",2002,14,1,".200","0.071","0.571","0","0.125","0",7,0,0,0,0,"8.0",1,1,"0.077",13,"0.077","0","57","4.071","0","0",NULL,"0","0.143","0.22","0","0","0","0","0","1","31","15","5","1","1","1","1","0"
110891,"CHC",2002,31,5,".231","0","0.355","0",NULL,"0.083",16,1,2,0,0,"11.0",0,3,"0.125",24,"0.208","0","82","2.645","0","0",NULL,"0","0.125","0.333","7","0","0","0","0","2","50","19","20","1","1","13","1","0"
111244,"CHC",2002,7,2,"1.000","0","0.714","0",NULL,"0",73,1,0,0,0,"5.0",0,2,"0.286",7,"0.286","0","29","4.143","0","0",NULL,"0","0.286","0.572","0","0","0","0","0","0","18","8","2","0","0","0","1","0"
400130,"CHC",2002,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
136725,"CHC",2002,75,5,".111","0.013","0.453","0","0.029","0.033",32,4,2,0,0,"34.0",1,3,"0.049",61,"0.082","4","262","3.493","0","0",NULL,"3","0.108","0.19","10","1","0","0","0","3","149","60","37","1","1","28","3","0"
407297,"CHC",2002,16,2,".200","0","0.25","0",NULL,"0",45,0,0,0,0,"4.0",0,2,"0.143",14,"0.143","0","40","2.5","0","0",NULL,"0","0.143","0.286","2","0","0","0","0","0","21","4","12","0","2","8","2","0"
112940,"CHC",2002,5,1,".250","0.2","0","0",NULL,"0",16,2,0,0,0,"0.0",1,1,"0.25",4,"0.25","0","16","3.2","0","0",NULL,"0","0.4","0.65","0","0","0","0","0","0","8","0","4","0","2","1","0","0"
400131,"CHC",2002,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
276512,"CHC",2002,9,0,".000","0.222","0.333","0","0.667","0",3,0,0,0,0,"3.0",2,0,"0",7,"0","0","37","4.111","0","0",NULL,"0","0.222","0.222","0","0","0","0","0","0","18","6","4","0","1","3","0","0"
150035,"CHC",2002,2,0,".000","0","0","0",NULL,"0",45,0,0,0,0,"0.0",0,0,"0",1,"0","1","11","5.5","0","0",NULL,"0","0","0","0","0","1","0","0","1","6","3","2","0","1","0","0","0"
117731,"CHC",2002,91,24,".279","0.077","0.121","0","0.636","0.063",58,7,3,1,0,"11.0",7,19,"0.241",79,"0.304","7","336","3.692","3","1","0.25","3","0.326","0.63","2","0","0","0","0","14","145","16","70","7","3","27","7","0"
117758,"CHC",2002,48,8,".212","0.021","0.208","0","0.1","0.023",21,2,1,0,0,"10.0",1,7,"0.163",43,"0.186","0","164","3.417","0","0",NULL,"0","0.182","0.368","4","2","0","0","0","8","68","16","37","0","1","21","4","0"
118158,"CHC",2002,0,0,NULL,NULL,NULL,NULL,NULL,NULL,11,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
118163,"CHC",2002,5,0,".000","0","0.6","0",NULL,"0",18,1,0,0,0,"3.0",0,0,"0",5,"0","0","17","3.4","0","0",NULL,"0","0","0","0","0","0","0","0","0","8","4","2","1","1","0","0","0"
150299,"CHC",2002,31,9,".316","0.032","0.323","0","0.1","0.103",16,2,3,0,0,"10.0",1,6,"0.207",29,"0.31","3","110","3.548","0","0",NULL,"0","0.233","0.543","1","1","0","1","0","2","50","13","20","3","1","8","3","0"
324432,"CHC",2002,81,17,".197","0.062","0.062","0","1","0.057",30,4,4,0,0,"5.0",5,13,"0.186",70,"0.243","4","299","3.691","0","1","1","1","0.247","0.49","4","2","1","0","0","20","122","7","70","2","4","31","7","0"
120047,"CHC",2002,36,12,".300","0.028","0.111","0","0.25","0.094",13,4,3,0,0,"4.0",1,9,"0.281",32,"0.375","5","122","3.389","0","0",NULL,"1","0.306","0.681","0","1","2","0","0","8","67","8","30","2","1","9","2","0"
120085,"CHC",2002,3,0,".000","0","0.333","0",NULL,"0",11,0,0,0,0,"1.0",0,0,"0",3,"0","0","11","3.667","0","0",NULL,"0","0","0","0","0","0","0","0","0","3","1","2","0","0","2","0","0"
407578,"CHC",2002,39,10,".300","0.051","0.385","0","0.133","0.114",19,3,4,0,0,"15.0",2,6,"0.171",35,"0.286","4","142","3.641","0","0",NULL,"0","0.216","0.502","2","1","0","0","0","1","78","38","22","0","1","14","1","0"
133260,"CHC",2002,1,0,".000","0","0","0",NULL,"0",8,0,0,0,0,"0.0",0,0,"0",1,"0","0","2","2","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0"
407790,"CHC",2002,10,2,".250","0","0.1","0",NULL,"0",8,1,0,0,0,"1.0",0,2,"0.222",9,"0.222","1","28","2.8","0","0",NULL,"0","0.222","0.444","1","1","0","0","0","0","13","3","9","0","1","6","2","0"
407296,"CHC",2002,32,2,".067","0","0.469","0",NULL,"0.033",32,0,1,0,0,"15.0",0,1,"0.033",30,"0.067","0","105","3.281","0","0",NULL,"0","0.033","0.1","2","0","0","0","0","0","74","35","17","0","1","14","0","0"
113915,"CHC",2003,51,11,".273","0.039","0.333","0.02","0.118","0.103",30,4,1,0,1,"17.0",2,7,"0.179",39,"0.282","3","163","3.196","0","0",NULL,"0","0.214","0.496","9","0","1","0","0","5","83","25","32","3","0","17","2","0"
122544,"CHC",2003,589,286,".307","0.105","0.243","0.068","0.434","0.275",137,99,22,0,40,"143.0",62,144,"0.279",517,"0.553","103","2361","4.008","1","0","0","5","0.358","0.911","0","14","5","9","2","65","1091","352","379","33","16","120","48","0"
133380,"CHC",2003,670,282,".280","0.063","0.148","0.04","0.424","0.193",159,75,32,2,27,"99.0",42,165,"0.272",607,"0.465","106","2459","3.67","2","2","0.5","10","0.324","0.789","0","21","11","3","1","135","1276","255","519","57","22","140","47","0"
110189,"CHC",2003,638,261,".284","0.099","0.105","0.034","0.94","0.182",151,83,35,1,22,"67.0",63,158,"0.28",565,"0.462","91","2245","3.519","1","3","0.75","7","0.357","0.819","0","16","3","7","0","108","1068","165","501","34","40","161","47","0"
114924,"CHC",2003,601,219,".257","0.078","0.205","0.033","0.382","0.181",152,71,37,0,20,"123.0",47,122,"0.228",536,"0.409","59","2265","3.769","3","3","0.5","6","0.295","0.704","8","17","4","1","3","87","1029","237","425","45","22","149","34","0"
122251,"CHC",2003,431,178,".271","0.037","0.086","0.037","0.432","0.159",124,47,17,0,16,"37.0",16,113,"0.276",410,"0.434","72","1350","3.132","0","0",NULL,"4","0.309","0.743","0","7","1","2","2","50","804","132","374","39","19","153","51","0"
279913,"CHC",2003,347,168,".353","0.043","0.222","0.037","0.195","0.213",83,49,17,7,13,"77.0",15,98,"0.298",329,"0.511","55","1150","3.314","5","16","0.762","1","0.329","0.84","0","5","2","2","0","46","638","180","254","21","15","74","38","0"
116852,"CHC",2003,365,150,".301","0.077","0.126","0.033","0.609","0.161",114,37,16,1,12,"46.0",28,96,"0.286",336,"0.446","40","1333","3.652","1","1","0.5","0","0.34","0.786","0","14","1","1","0","56","616","97","291","22","21","96","28","0"
117863,"CHC",2003,610,246,".306","0.075","0.084","0.02","0.902","0.154",140,97,32,8,12,"51.0",46,162,"0.296",547,"0.45","46","2092","3.43","9","30","0.769","4","0.352","0.802","7","6","6","3","0","116","917","85","509","38","23","170","66","0"
119064,"CHC",2003,400,130,".289","0.098","0.228","0.023","0.429","0.136",114,34,19,1,9,"91.0",39,82,"0.233",352,"0.369","36","1570","3.925","0","1","1","1","0.31","0.679","7","15","1","6","0","47","742","198","269","13","14","113","24","0"
400292,"CHC",2003,245,85,".293","0.151","0.29","0.033","0.521","0.203",80,31,17,0,8,"71.0",37,44,"0.218",202,"0.421","28","1047","4.273","1","1","0.5","4","0.35","0.771","2","2","0","1","0","32","463","144","133","7","7","43","9","0"
114844,"CHC",2003,258,85,".282","0.031","0.112","0.019","0.276","0.081",80,24,5,0,5,"29.0",8,65,"0.264",246,"0.346","16","916","3.55","1","4","0.8","0","0.286","0.632","3","2","1","1","0","44","435","67","221","24","21","66","23","0"
119975,"CHC",2003,194,62,".232","0.072","0.16","0.026","0.452","0.138",93,18,9,0,5,"31.0",14,38,"0.218",174,"0.356","28","689","3.552","0","3","1","1","0.275","0.631","1","8","4","1","1","35","303","49","148","7","9","59","11","0"
115210,"CHC",2003,531,200,".356","0.056","0.121","0.006","0.469","0.102",121,73,38,1,3,"64.0",30,151,"0.314",481,"0.416","38","1876","3.533","2","6","0.75","11","0.366","0.782","7","12","2","0","0","69","905","141","426","22","25","158","57","0"
134002,"CHC",2003,333,110,".323","0.072","0.15","0.009","0.48","0.092",108,30,16,1,3,"50.0",24,83,"0.283",293,"0.375","34","1254","3.766","1","0","0","2","0.333","0.708","6","8","8","1","0","50","533","72","257","20","18","86","36","0"
124523,"CHC",2003,364,107,".256","0.025","0.129","0.005","0.191","0.08",103,43,14,4,2,"47.0",9,79,"0.226",349,"0.307","22","1327","3.646","5","13","0.722","3","0.251","0.558","2","7","1","0","0","48","603","77","305","26","16","136","45","0"
134268,"CHC",2003,70,17,".242","0.014","0.371","0.029","0.038","0.115",32,4,1,0,2,"26.0",1,10,"0.164",61,"0.279","6","231","3.3","0","0",NULL,"0","0.177","0.456","8","1","0","0","0","3","121","47","43","1","0","29","5","0"
407296,"CHC",2003,80,29,".340","0.013","0.325","0.025","0.038","0.147",32,9,5,0,2,"26.0",1,18,"0.24",75,"0.387","6","252","3.15","0","0",NULL,"0","0.25","0.637","4","2","0","0","0","1","155","54","53","0","1","33","7","0"
114961,"CHC",2003,184,62,".348","0.06","0.179","0.005","0.333","0.076",87,26,10,0,1,"33.0",11,49,"0.287",171,"0.363","12","700","3.804","5","19","0.792","0","0.328","0.691","1","3","1","0","0","24","294","49","140","7","8","52","19","0"
407578,"CHC",2003,81,25,".386","0.025","0.333","0.012","0.074","0.097",32,6,4,0,1,"27.0",2,18,"0.25",72,"0.347","6","289","3.568","0","0",NULL,"0","0.27","0.617","7","1","0","0","0","9","159","64","52","3","0","22","6","0"
110134,"CHC",2003,1,0,NULL,"0","0","0",NULL,NULL,60,0,0,0,0,"0.0",0,0,"0",0,"0","0","2","2","0","0",NULL,"0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0"
132720,"CHC",2003,213,62,".303","0.103","0.221","0","0.468","0.101",70,19,13,3,0,"47.0",22,43,"0.229",188,"0.33","17","798","3.746","1","0","0","1","0.311","0.641","1","2","1","3","0","30","347","89","143","12","7","51","18","0"
110853,"CHC",2003,1,0,".000","0","0","0",NULL,"0",3,0,0,0,0,"0.0",0,0,"0",1,"0","0","1","1","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0"
111244,"CHC",2003,0,0,NULL,NULL,NULL,NULL,NULL,NULL,68,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
136725,"CHC",2003,71,11,".250","0","0.366","0",NULL,"0.032",32,3,2,0,0,"26.0",0,9,"0.145",62,"0.177","3","223","3.141","0","0",NULL,"1","0.159","0.336","8","0","0","0","0","1","115","41","44","2","2","30","4","0"
407297,"CHC",2003,13,5,".429","0","0.385","0",NULL,"0.167",25,1,0,1,0,"5.0",0,3,"0.25",12,"0.417","1","46","3.538","0","0",NULL,"0","0.25","0.667","1","0","0","0","0","1","20","8","8","0","0","4","2","0"
150035,"CHC",2003,1,0,".000","0","0","0",NULL,"0",77,0,0,0,0,"0.0",0,0,"0",1,"0","0","3","3","0","0",NULL,"0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0"
115260,"CHC",2003,1,0,NULL,"0","1","0",NULL,"0",65,0,0,0,0,"1.0",0,0,"0",1,"0","0","3","3","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
116248,"CHC",2003,21,5,".308","0.19","0.143","0","1.333","0.063",10,2,1,0,0,"3.0",4,4,"0.25",16,"0.313","2","80","3.81","0","1","1","1","0.429","0.742","0","0","0","0","0","2","32","5","13","0","0","7","3","0"
407778,"CHC",2003,12,3,".286","0","0.417","0",NULL,"0.083",10,1,1,0,0,"5.0",0,2,"0.167",12,"0.25","1","51","4.25","0","0",NULL,"0","0.167","0.417","0","0","0","0","0","2","26","8","7","1","0","2","2","0"
429901,"CHC",2003,2,1,"1.000","0","0.5","0",NULL,"0",3,1,0,0,0,"1.0",0,1,"0.5",2,"0.5","0","7","3.5","0","0",NULL,"0","0.5","1","0","0","0","0","0","0","4","1","1","0","0","0","0","0"
324432,"CHC",2003,27,3,".150","0.037","0.185","0","0.2","0",12,2,0,0,0,"5.0",1,3,"0.12",25,"0.12","0","101","3.741","0","0",NULL,"1","0.185","0.305","0","1","0","1","0","5","51","11","20","2","1","9","2","0"
150331,"CHC",2003,27,6,".353","0.111","0.222","0","0.5","0",16,6,0,0,0,"6.0",3,6,"0.261",23,"0.261","4","110","4.074","0","0",NULL,"0","0.346","0.607","1","0","0","0","0","2","44","5","18","1","0","9","3","0"
121060,"CHC",2003,1,0,NULL,"0","1","0",NULL,"0",73,0,0,0,0,"1.0",0,0,"0",1,"0","0","6","6","0","0",NULL,"0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
425485,"CHC",2003,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
123707,"CHC",2003,0,0,NULL,NULL,NULL,NULL,NULL,NULL,31,0,0,0,0,"0.0",0,0,"0",0,"0","0","2",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
425487,"CHC",2003,3,0,".000","0.333","0","0",NULL,"0",15,0,0,0,0,"0.0",1,0,"0",1,"0","0","11","3.667","0","0",NULL,"0","0.5","0.5","1","0","0","0","0","0","2","0","2","1","0","1","0","0"
425487,"CHC",2004,0,0,NULL,NULL,NULL,NULL,NULL,NULL,20,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
110189,"CHC",2004,675,335,".281","0.101","0.119","0.058","0.85","0.265",155,106,36,3,39,"80.0",68,176,"0.293",601,"0.557","106","2370","3.511","0","3","1","0","0.361","0.918","0","12","6","2","2","134","1207","223","527","35","24","158","50","0"
133380,"CHC",2004,606,316,".303","0.081","0.102","0.059","0.79","0.26",145,99,32,1,36,"62.0",49,174,"0.318",547,"0.578","103","2198","3.627","2","0","0","3","0.373","0.951","0","25","7","6","0","113","1120","188","492","47","27","131","43","0"
122544,"CHC",2004,539,247,".275","0.104","0.247","0.065","0.421","0.264",126,69,21,0,35,"133.0",56,121,"0.253",478,"0.517","80","2158","4.004","0","0",NULL,"2","0.332","0.849","0","9","3","4","1","62","1022","333","348","29","17","119","33","0"
117601,"CHC",2004,688,305,".302","0.099","0.186","0.047","0.531","0.226",161,90,39,1,32,"128.0",68,168,"0.278",605,"0.504","98","2712","3.942","5","12","0.706","8","0.356","0.86","2","14","5","4","0","116","1162","279","484","25","25","150","48","0"
279913,"CHC",2004,687,285,".327","0.066","0.245","0.035","0.268","0.185",157,91,33,6,24,"168.0",45,168,"0.266",631,"0.452","72","2373","3.454","9","32","0.78","5","0.32","0.772","5","7","1","7","3","84","1199","338","469","62","16","139","66","0"
136664,"CHC",2004,506,223,".299","0.065","0.126","0.032","0.516","0.202",134,55,32,6,16,"64.0",33,131,"0.287",456,"0.489","65","1797","3.551","4","1","0.2","5","0.337","0.826","4","13","8","4","1","73","865","160","404","18","24","158","40","0"
123842,"CHC",2004,424,174,".282","0.101","0.123","0.035","0.827","0.194",129,60,19,4,15,"52.0",43,102,"0.274",372,"0.468","50","1637","3.861","3","0","0","4","0.352","0.82","1","2","4","8","1","67","729","105","325","24","24","108","24","0"
114596,"CHC",2004,354,153,".317","0.068","0.085","0.025","0.8","0.168",81,52,21,3,9,"30.0",24,99,"0.308",321,"0.477","41","1077","3.042","1","4","0.8","6","0.365","0.842","1","10","2","2","0","72","587","92","294","27","18","78","25","0"
115132,"CHC",2004,294,106,".326","0.133","0.238","0.027","0.557","0.164",123,30,17,0,8,"70.0",39,65,"0.26",250,"0.424","35","1144","3.891","0","0",NULL,"2","0.361","0.785","0","4","3","5","0","29","455","95","183","10","12","67","23","0"
116075,"CHC",2004,167,81,".342","0.102","0.156","0.048","0.654","0.23",57,28,6,2,8,"26.0",17,47,"0.318",148,"0.547","22","557","3.335","1","1","0.5","1","0.392","0.939","1","2","0","3","0","11","273","64","123","10","7","48","17","0"
115210,"CHC",2004,278,111,".332","0.054","0.115","0.022","0.469","0.125",81,32,12,1,6,"32.0",15,79,"0.307",257,"0.432","23","931","3.349","1","1","0.5","1","0.347","0.779","4","7","1","0","0","49","430","62","230","15","18","69","33","0"
120413,"CHC",2004,420,128,".274","0.057","0.098","0.01","0.585","0.081",126,40,17,1,4,"41.0",24,97,"0.255",381,"0.336","39","1424","3.39","1","1","0.5","0","0.296","0.632","11","7","4","3","0","69","639","64","355","35","20","134","39","0"
150197,"CHC",2004,204,73,".318","0.025","0.186","0.015","0.132","0.108",98,23,6,3,3,"38.0",5,52,"0.268",194,"0.376","22","732","3.588","1","4","0.8","2","0.292","0.668","2","2","1","0","0","25","408","82","159","14","5","63","18","0"
134002,"CHC",2004,298,90,".276","0.087","0.134","0.01","0.65","0.1",102,22,15,1,3,"40.0",26,64,"0.246",260,"0.346","30","1117","3.748","0","1","1","1","0.313","0.659","7","5","4","3","0","65","470","51","231","16","13","73","23","0"
121556,"CHC",2004,46,13,".154","0","0.239","0.043",NULL,"0.179",33,3,1,0,2,"11.0",0,6,"0.154",39,"0.333","3","129","2.804","0","0",NULL,"0","0.154","0.487","7","0","0","0","0","4","82","24","35","1","1","23","0","0"
132720,"CHC",2004,157,39,".248","0.096","0.185","0.006","0.517","0.08",49,13,8,0,1,"29.0",15,28,"0.203",138,"0.283","10","576","3.669","0","1","1","2","0.288","0.571","1","4","1","3","0","21","269","64","111","6","8","48","10","0"
425650,"CHC",2004,25,10,".250","0.04","0.28","0.04","0.143","0.217",20,2,0,1,1,"7.0",1,5,"0.217",23,"0.435","5","88","3.52","0","0",NULL,"0","0.24","0.675","0","0","1","0","0","6","56","19","17","1","2","3","1","0"
120045,"CHC",2004,67,16,".196","0.03","0.209","0.015","0.143","0.098",23,2,3,0,1,"14.0",2,10,"0.164",61,"0.262","5","242","3.612","0","0",NULL,"0","0.19","0.452","4","1","0","0","0","5","113","21","51","3","1","32","5","0"
430900,"CHC",2004,1,0,NULL,"0","1","0",NULL,"0",31,0,0,0,0,"1.0",0,0,"0",1,"0","0","5","5","0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
134268,"CHC",2004,53,10,".147","0.038","0.208","0.019","0.182","0.089",22,2,1,0,1,"11.0",2,6,"0.133",45,"0.222","3","179","3.377","0","0",NULL,"0","0.167","0.389","5","0","1","0","0","9","86","17","40","6","2","17","5","0"
